Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,Education level,Reporting Type,Sex,Units,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,ISO3
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",44,Bahamas,LOWSEC,G,MALE,PERCENT,,,100,,,88.36207,86.79928,80.8656,87.19807,80.86957,,73.25228,75.49407,71.27273,84.56973,64.01869,78.57143,64.01869,68.59504,,,,,BHS
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",44,Bahamas,PREPRI,G,BOTHSEX,PERCENT,56.09756,,59.76331,,,,,,,,,83.56164,92.51701,72.18045,71.42857,83.09859,75.7764,82.15962,,,,,,BHS
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",44,Bahamas,PREPRI,G,FEMALE,PERCENT,56.15764,,59.76331,,,,,,,,,87.93103,93.15068,71.08434,71.42857,83.09859,75.7764,82.77512,,,,,,BHS
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",44,Bahamas,PREPRI,G,MALE,PERCENT,50,,0,,,,,,,,,66.66667,0,88.23529,0,0,0,50,,,,,,BHS
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",44,Bahamas,PRIMAR,G,BOTHSEX,PERCENT,,,95.12075,,91.53488,,88.82227,94.46281,91.08444,84.42042,91.54871,94.28858,94.43084,87.40987,81.46873,89.6463,90.06828,89.6463,89.78247,,,,,BHS
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",44,Bahamas,PRIMAR,G,FEMALE,PERCENT,,,95.18519,,91.80805,,92.95924,,91.29365,85.8156,,95.5985,96.98558,88.00959,83.84419,90.10989,90.57772,90.10989,91.07016,,,,,BHS
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",44,Bahamas,PRIMAR,G,MALE,PERCENT,,,94.2446,,85.05747,,71.30045,,89.66667,77.04918,,75.93985,58.33333,80,60.45198,82.82828,85.35032,82.82828,72.64151,,,,,BHS
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",44,Bahamas,SECOND,G,BOTHSEX,PERCENT,,,98.73536,,,90.61311,89.8007,85.93974,87.40795,85.97122,89.00247,85.84398,82.20009,79.86025,81.53118,84.66819,84.83844,84.66819,83.05478,,,,,BHS
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",44,Bahamas,SECOND,G,FEMALE,PERCENT,,,99.71871,,,90.96737,90.26017,88.35052,87.23849,87.08355,,88.00187,81.85786,81.14849,82.14895,87.27498,86.31826,87.27498,86.28068,,,,,BHS
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",44,Bahamas,SECOND,G,MALE,PERCENT,,,96.77419,,,89.67643,89.15094,80.42453,87.81095,83.35344,,80.28846,82.97872,76.72779,80.12903,77.35192,81.29395,77.35192,73.9823,,,,,BHS
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",44,Bahamas,UPPSEC,G,BOTHSEX,PERCENT,,,97.57194,,,91.46067,90.68994,86.69725,88.37025,88.34244,89.00293,90.50032,78.75197,81.8251,81.98473,86.26506,86.11963,86.26506,85.13011,,,,,BHS
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",44,Bahamas,UPPSEC,G,FEMALE,PERCENT,,,99.44444,,,91.939,89.94253,89.76641,88.32952,89.68186,,93.12268,74.07862,82.63337,84.63303,86.66667,87.48591,86.66667,88.18061,,,,,BHS
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",44,Bahamas,UPPSEC,G,MALE,PERCENT,,,94.13265,,,90.40767,91.71598,79.9511,88.46154,85.12397,,84.89066,87.16814,80.18433,76.71233,85.27778,83.21343,85.27778,78.01858,,,,,BHS
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",48,Bahrain,LOWSEC,G,BOTHSEX,PERCENT,,,,,,,,,,,,80.23935,82.19608,82.41354,82.74723,82.66485,84.21504,84.27741,100,100,100,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",48,Bahrain,LOWSEC,G,FEMALE,PERCENT,,,,,,,,,,,,,83.15789,83.71904,84.16928,83.81727,85.01677,85.10874,100,100,100,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",48,Bahrain,LOWSEC,G,MALE,PERCENT,,,,,,,,,,,,,80.62069,80.42131,80.59347,81.03825,83.13192,83.10881,100,100,100,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",48,Bahrain,PREPRI,G,BOTHSEX,PERCENT,,,,,,,58.27036,,47.04611,48.18182,49.3167,45.54913,47.1444,46.66988,49.72222,51.76152,52.78012,100,100,100,100,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",48,Bahrain,PREPRI,G,FEMALE,PERCENT,,,,,,,58.23529,,47.04611,48.21313,49.3167,45.57548,,,,,,100,100,100,100,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",48,Bahrain,PREPRI,G,MALE,PERCENT,,,,,,,100,,0,0,0,0,,,,,,100,100,100,100,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",48,Bahrain,PRIMAR,G,BOTHSEX,PERCENT,,,,,,,,,,,,80.33598,82.06234,82.19422,82.76754,82.48183,83.69343,83.74411,100,100,100,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",48,Bahrain,PRIMAR,G,FEMALE,PERCENT,,,,,,,,,,,,80.71702,82.77677,83.04187,83.43872,83.15881,84.31373,84.2974,100,100,100,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",48,Bahrain,PRIMAR,G,MALE,PERCENT,,,,,,,,,,,,79.20331,79.93131,79.77064,80.78971,80.49509,81.87579,82.11416,100,100,100,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",48,Bahrain,SECOND,G,BOTHSEX,PERCENT,,,,,,,,,,,,81.13184,82.54684,82.98853,83.26767,83.18754,84.72876,84.73837,100,100,100,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",48,Bahrain,SECOND,G,FEMALE,PERCENT,,,,,,,,,,,,,83.81783,84.49043,84.94361,84.7445,85.83318,85.87509,100,100,100,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",48,Bahrain,SECOND,G,MALE,PERCENT,,,,,,,,,,,,,80.66552,80.9025,80.93243,81.10668,83.29012,83.22017,100,100,100,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",48,Bahrain,UPPSEC,G,BOTHSEX,PERCENT,,,,,,,,,,,,81.87966,82.82514,83.47519,83.71761,83.65249,85.19898,85.16737,100,100,100,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",48,Bahrain,UPPSEC,G,FEMALE,PERCENT,,,,,,,,,,,,83.13878,84.38061,85.19202,85.65751,85.60633,86.60338,86.61896,100,100,100,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",48,Bahrain,UPPSEC,G,MALE,PERCENT,,,,,,,,,,,,80.40506,80.69745,81.27074,81.20019,81.16407,83.42933,83.31814,100,100,100,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",50,Bangladesh,LOWSEC,G,BOTHSEX,PERCENT,36.84013,35.50985,37.0854,36.95974,37.61242,,,44.50926,57.14402,57.44479,58.48946,59.66981,59.65634,59.6132,,,,,,,62.16824,,,BGD
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",50,Bangladesh,LOWSEC,G,FEMALE,PERCENT,54.27949,51.31852,62.28616,46.64491,44.35119,,,54.28199,75.30484,71.73495,68.10081,72.21014,78.91277,78.8914,,,,,,,63.79986,,,BGD
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",50,Bangladesh,LOWSEC,G,MALE,PERCENT,34.12303,32.95101,33.04341,35.2192,36.2117,,,42.14165,52.74142,53.81065,56.05818,56.18156,54.87027,54.82453,,,,,,,61.54968,,,BGD
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",50,Bangladesh,PRIMAR,G,BOTHSEX,PERCENT,,,,,,53.4022,51.43224,55.999,54.36333,58.40753,,57.73415,,,48.45056,47.579,50.43132,50.43127,,,,,,BGD
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",50,Bangladesh,PRIMAR,G,FEMALE,PERCENT,,,,,,54.40302,53.9701,57.24744,57.40749,63.0893,,55.9828,,,48.72754,48.07301,52.05643,51.18185,,,,,,BGD
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",50,Bangladesh,PRIMAR,G,MALE,PERCENT,,,,,,52.81014,49.88856,55.15145,52.17489,54.80945,,59.76811,,,48.07119,46.85174,47.96601,49.24236,,,,,,BGD
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",50,Bangladesh,SECOND,G,BOTHSEX,PERCENT,,,,,,,,,,,,,56.17103,58.03669,,,62.60545,66.45146,,,61.67262,,,BGD
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",50,Bangladesh,SECOND,G,FEMALE,PERCENT,,,,,,,,,,,,,65.02181,66.92134,,,69.01311,75.68596,,,68.84737,,,BGD
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",50,Bangladesh,SECOND,G,MALE,PERCENT,,,,,,,,,,,,,53.84603,55.70348,,,60.7581,63.84525,,,59.12663,,,BGD
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",50,Bangladesh,UPPSEC,G,BOTHSEX,PERCENT,22.40781,20.8274,21.30687,25.25426,25.62946,,,32.95514,42.00107,41.71851,40.6939,46.80847,52.08434,56.1869,,,58.54383,,,,61.3256,,,BGD
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",50,Bangladesh,UPPSEC,G,FEMALE,PERCENT,30.31903,22.51,24.55794,24.67358,27.56014,,,26.46097,38.35946,37.65379,,40.75566,50.18668,54.13556,,,70.83307,,,,72.68997,,,BGD
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",50,Bangladesh,UPPSEC,G,MALE,PERCENT,21.16596,20.52208,20.72992,25.3717,25.17828,,,34.58571,42.88655,42.70781,,48.44604,52.61509,56.76067,,,55.78642,,,,57.48019,,,BGD
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",52,Barbados,LOWSEC,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,52.21843,54.7619,47.54098,48.8117,51.92661,52.18855,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",52,Barbados,LOWSEC,G,FEMALE,PERCENT,,,,,,,,,,,,,,,,53.92954,57.63689,47.76536,49.03047,53.0086,53.54331,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",52,Barbados,LOWSEC,G,MALE,PERCENT,,,,,,,,,,,,,,,,49.30876,49.74874,47.12042,48.3871,50,49.76526,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",52,Barbados,PREPRI,G,BOTHSEX,PERCENT,,,,,,63.2948,,49.69136,48.48485,49.72376,52.36769,46.55172,,,57.14286,57.76567,62.46575,72.62248,72.05882,71.55172,70.73171,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",52,Barbados,PREPRI,G,FEMALE,PERCENT,,,,,,65.04559,,50.95541,48.87006,50.57143,53.44828,47.60479,,,58.73926,58.77193,63.03725,73.57357,73.45679,72.89157,71.95467,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",52,Barbados,PREPRI,G,MALE,PERCENT,,,,,,29.41176,,10,33.33333,25,18.18182,21.42857,,,31.81818,44,50,50,43.75,43.75,43.75,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",52,Barbados,PRIMAR,G,BOTHSEX,PERCENT,,,,,,73.24711,,70.37991,60.95406,58.05849,58.49598,55.40698,,,68.76877,65.83333,69.02769,79.80636,76.47059,75.1073,75.06775,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",52,Barbados,PRIMAR,G,FEMALE,PERCENT,,,,,,72.01754,,69.77704,59.98515,58.31344,59.54645,56.8012,,,74.76708,68.42546,70.67669,82.29449,79.15921,78.13084,77.48227,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",52,Barbados,PRIMAR,G,MALE,PERCENT,,,,,,77.5076,,72.51462,64.67236,57.14286,54.66667,50.52356,,,48.27586,57.37705,63.48315,71.68142,67.27829,65.2439,67.24138,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",52,Barbados,SECOND,G,BOTHSEX,PERCENT,66.83128,71.07438,75.03771,77.84214,62.81646,60.45994,57.13287,,,,,,,,53.61646,52.30375,54.89478,47.40201,48.85426,51.92308,52.19224,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",52,Barbados,SECOND,G,FEMALE,PERCENT,68.42857,71.01025,75,77.39558,64.80447,60.49544,57.19382,,,,,,,,53.29897,53.92954,57.78098,47.6257,49.16667,52.93276,53.61367,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",52,Barbados,SECOND,G,MALE,PERCENT,64.66019,71.1575,75.09225,78.48325,60.21898,60.41308,57.04584,,,,,,,,54.18994,49.53917,49.87469,46.98163,48.24798,50.12723,49.64706,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",52,Barbados,UPPSEC,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,52.38908,55.02742,47.26277,48.89706,51.91956,52.19595,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",52,Barbados,UPPSEC,G,FEMALE,PERCENT,,,,,,,,,,,,,,,,53.92954,57.92507,47.48603,49.30362,52.85714,53.68421,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",52,Barbados,UPPSEC,G,MALE,PERCENT,,,,,,,,,,,,,,,,49.76959,50,46.84211,48.10811,50.25381,49.5283,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",112,Belarus,LOWSEC,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,98.04022,98.14112,97.99907,98.15696,98.56951,98.71773,98.78464,98.68616,,,BLR
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",112,Belarus,LOWSEC,G,FEMALE,PERCENT,,,,,,,,,,,,,,98.00307,98.1424,97.99825,98.1574,98.55864,98.7171,98.80515,98.68465,,,BLR
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",112,Belarus,LOWSEC,G,MALE,PERCENT,,,,,,,,,,,,,,98.21675,98.13505,98.00299,98.15494,98.61904,98.72057,98.69127,98.6931,,,BLR
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",112,Belarus,PREPRI,G,BOTHSEX,PERCENT,,,58.33068,70.578,57.86762,64.37876,64.53556,64.24013,69.19247,64.15287,62.28469,61.45983,82.38621,88.03155,92.11488,91.66628,91.60679,92.20176,92.92819,94.13243,94.20098,,,BLR
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",112,Belarus,PREPRI,G,FEMALE,PERCENT,,,58.78568,,57.67981,64.37715,64.53551,64.24064,69.1893,64.54485,62.17302,61.7028,82.30518,88.00993,92.19957,91.71313,91.65598,92.27215,92.9882,94.17305,94.28584,,,BLR
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",112,Belarus,PREPRI,G,MALE,PERCENT,,,18.98527,,79.05759,64.65863,64.54082,64.18919,69.54315,14.24419,67.75281,41.37291,88.12785,91.73554,84.19865,86.58228,86.22449,85.11628,86.69834,89.83051,85.71429,,,BLR
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",112,Belarus,PRIMAR,G,BOTHSEX,PERCENT,,,97.90378,97.74236,98.52778,99.79722,99.62961,99.81007,99.77155,99.8662,99.76158,99.87735,99.64399,99.62851,99.43707,99.38717,99.47286,99.64884,99.55488,99.51502,99.8473,,,BLR
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",112,Belarus,PRIMAR,G,FEMALE,PERCENT,,,97.90655,97.74442,98.53128,99.79578,99.62708,99.80871,,99.86517,,,99.64165,99.62641,99.43896,99.38857,99.47449,99.64705,99.55256,99.51261,99.8465,,,BLR
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",112,Belarus,PRIMAR,G,MALE,PERCENT,,,97.56098,97.51037,98.09524,100,100,100,,100,,,100,100,99.02913,99.11504,99.17355,100,100,100,100,,,BLR
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",112,Belarus,SECOND,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,95.49654,96.02673,96.03521,96.09936,96.44015,96.6137,97.48915,97.46252,,,BLR
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",112,Belarus,SECOND,G,FEMALE,PERCENT,,,,,,,,,,,,,,95.89644,96.37102,96.35791,96.38215,96.81023,96.98841,97.74785,97.67521,,,BLR
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",112,Belarus,SECOND,G,MALE,PERCENT,,,,,,,,,,,,,,93.83995,94.58045,94.67963,94.92816,94.9397,95.10693,96.44077,96.59036,,,BLR
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",112,Belarus,UPPSEC,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,90.00259,91.1499,91.46547,91.40575,91.60088,91.54911,94.46971,94.60934,,,BLR
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",112,Belarus,UPPSEC,G,FEMALE,PERCENT,,,,,,,,,,,,,,90.95771,91.95834,92.23427,92.02342,92.52941,92.51403,95.09148,95.14632,,,BLR
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",112,Belarus,UPPSEC,G,MALE,PERCENT,,,,,,,,,,,,,,86.95989,88.518,88.9664,89.39612,88.64,88.48678,92.49436,92.86953,,,BLR
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",84,Belize,LOWSEC,G,BOTHSEX,PERCENT,54.33673,38.52556,,40.88937,43.058,,36.51685,38.62392,36.40483,35.50725,38.99721,,41.93963,38.14839,,49.88277,58.03627,,62.3662,66.13082,70.33945,,,BLZ
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",84,Belize,LOWSEC,G,FEMALE,PERCENT,54.27435,42.46324,,42.44966,54.11437,,40.42272,40.07634,40.74074,39.48598,43.06652,,47.10071,43.24045,,55.76748,59.9233,,66.25659,70.01704,74.82639,,,BLZ
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",84,Belize,LOWSEC,G,MALE,PERCENT,54.4484,31.31313,,38.03681,24.22803,,30.47035,36.30832,29.57198,29.00763,32.42259,,33.10105,29.24188,,39.17355,54.4964,,55.41601,58.88889,62.32558,,,BLZ
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",84,Belize,PREPRI,G,BOTHSEX,PERCENT,,,,,,,,,,,,15.7385,20.6422,21.33028,30.30973,40.43956,45.23282,,46.75615,52.08333,57.76699,,,BLZ
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",84,Belize,PREPRI,G,FEMALE,PERCENT,,,,,,,,,,,,14.39206,20.18561,21.34571,29.82063,39.6861,45.14673,,46.81818,51.86916,58.12808,,,BLZ
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",84,Belize,PREPRI,G,MALE,PERCENT,,,,,,,,,,,,70,60,20,66.66667,77.77778,50,,42.85714,75,33.33333,,,BLZ
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",84,Belize,PRIMAR,G,BOTHSEX,PERCENT,54.08641,40.89763,,40.98505,51.44618,,39.37639,45.45855,42.75772,42.53763,45.2049,47.5115,54.34433,48.7763,60.74968,67.50392,72.84483,75.00738,79.22837,82.27221,86.0662,,,BLZ
