Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,Reporting Type,Sex,Units,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,ISO3
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",500,Montserrat,G,FEMALE,PERCENT,49.3844,,100,,68.37607,100,100,100,,88.57143,,,,,,,100,,86.40553,100,,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",500,Montserrat,G,MALE,PERCENT,100,,95.45455,,100,62.5,95,80.37209,,78.94737,,,,,,,82.75862,,100,80.64516,,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",504,Morocco,G,BOTHSEX,PERCENT,61.41227,,54.91427,51.23813,50.69906,52.59281,55.78211,63.69207,61.81678,,65.31551,65.54718,64.45794,67.054,70.70145,52.29571,46.61769,54.11352,49.95047,65.09177,72.94056,,,MAR
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",504,Morocco,G,FEMALE,PERCENT,45.39836,,40.83338,38.93908,39.78485,41.90736,45.80693,55.04776,54.83506,,58.50555,59.27174,58.82104,61.47144,66.00117,46.70441,42.4299,49.65126,46.13358,61.40627,69.86957,,,MAR
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",504,Morocco,G,MALE,PERCENT,76.69861,,68.34005,62.94856,61.07861,62.7501,65.27184,71.91769,68.46087,,71.7934,71.5134,69.81428,72.34901,75.14941,57.57824,50.57469,58.33272,53.56506,68.58865,75.85907,,,MAR
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",104,Myanmar,G,BOTHSEX,PERCENT,,,,,,,5.07537,5.34147,6.06682,6.51131,8.77438,,,,,,,13.46508,11.76879,,,,,MMR
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",104,Myanmar,G,FEMALE,PERCENT,,,,,,,5.03743,5.3729,6.11074,6.51493,9.02419,,,,,,,13.53246,11.81006,,,,,MMR
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",104,Myanmar,G,MALE,PERCENT,,,,,,,5.11289,5.31042,6.02344,6.50774,8.52795,,,,,,,13.39867,11.72814,,,,,MMR
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",516,Namibia,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,70.3072,,,63.88117,68.05973,68.87588,72.09898,,,,NAM
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",516,Namibia,G,FEMALE,PERCENT,,,,,,,,,,,,,,72.52912,,,65.48958,69.60393,70.39158,73.10323,,,,NAM
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",516,Namibia,G,MALE,PERCENT,,,,,,,,,,,,,,68.08472,,,,66.51498,67.35941,71.09417,,,,NAM
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",520,Nauru,G,BOTHSEX,PERCENT,,,,,,,,88.99594,,,,,88.05931,,,,97.75281,,,94.52792,95.98021,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",520,Nauru,G,FEMALE,PERCENT,,,,,,,,77.80051,,,,,76.01994,,,,96.99248,,,100,100,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",520,Nauru,G,MALE,PERCENT,,,,,,,,100,,,,,100,,,,98.50746,,,89.1748,92.01911,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",524,Nepal,G,BOTHSEX,PERCENT,,,,,,,,,,,,82.20762,,82.75045,88.74467,85.26952,87.73636,88.18694,,,89.43721,,,NPL
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",524,Nepal,G,FEMALE,PERCENT,,,,,,,,,,,,86.90939,,82.65892,88.40214,83.54046,84.65127,83.03803,,,84.96607,,,NPL
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",524,Nepal,G,MALE,PERCENT,,,,,,,,,,,,77.80692,,82.83838,89.08111,86.99489,90.81327,93.35944,,,93.82064,,,NPL
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",528,Netherlands,G,BOTHSEX,PERCENT,,,,,,,,,,,,93.51023,94.09138,,,99.54479,99.16444,99.73595,99.29658,97.49372,,,,NLD
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",528,Netherlands,G,FEMALE,PERCENT,,,,,,,,,,,,94.08341,94.33489,,,100,100,100,99.66966,97.69092,,,,NLD
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",528,Netherlands,G,MALE,PERCENT,,,,,,,,,,,,92.96796,93.86099,,,99.11378,98.37339,99.48581,98.94302,97.30679,,,,NLD
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",554,New Zealand,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,91.47889,93.33811,91.78837,,93.75762,91.48307,,,,NZL
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",554,New Zealand,G,FEMALE,PERCENT,,,,,,,,,,,,,,,92.77148,93.9881,92.23545,,93.05142,90.75661,,,,NZL
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",554,New Zealand,G,MALE,PERCENT,,,,,,,,,,,,,,,90.26566,92.72823,91.36721,,94.43002,92.17662,,,,NZL
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",558,Nicaragua,G,BOTHSEX,PERCENT,69.47912,72.28401,72.52299,,72.85131,80.51711,100,84.34372,84.6349,,84.55415,,,,,,,,,,,,,NIC
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",558,Nicaragua,G,FEMALE,PERCENT,71.04213,74.20376,74.23385,,74.87334,82.2125,71.26306,84.81575,85.02503,,85.5021,,,,,,,,,,,,,NIC
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",558,Nicaragua,G,MALE,PERCENT,67.98018,70.44448,70.88633,,70.92516,78.90451,69.80655,83.89379,84.26272,,83.65,,,,,,,,,,,,,NIC
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",562,Niger,G,BOTHSEX,PERCENT,5.43574,8.65803,12.64291,12.41316,15.01816,13.22349,11.05833,11.53693,13.94196,16.98228,22.49492,21.65667,20.22971,24.2314,,,21.87018,21.66316,,23.82165,,,,NER
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",562,Niger,G,FEMALE,PERCENT,5.02021,8.11714,11.63976,11.30942,13.69338,12.03839,10.50542,11.02927,13.79968,16.54396,22.0988,21.2242,19.81454,23.87583,,,21.57186,21.46701,,23.95431,,,,NER
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",562,Niger,G,MALE,PERCENT,5.83669,9.18098,13.61292,13.47899,16.29509,14.36472,11.59135,12.02688,14.07934,17.40564,22.87761,22.07469,20.63113,24.57524,,,22.15876,21.85286,,23.69343,,,,NER
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",570,Niue,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,63.35283,93.28704,,,80.95238,80.24691,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",570,Niue,G,FEMALE,PERCENT,,,,,,,,,,,,,,,,100,100,,,61.90476,61.90476,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",570,Niue,G,MALE,PERCENT,,,,,,,,,,,,,,,,29.32331,87.05357,,,100,100,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",807,North Macedonia,G,BOTHSEX,PERCENT,78.68977,81.59379,78.66208,77.96506,79.02538,82.66642,89.68883,99.09797,33.71703,32.06144,33.0232,,36.13184,38.24965,39.86571,44.44194,,46.0504,48.68884,,,,,MKD
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",807,North Macedonia,G,FEMALE,PERCENT,77.63388,81.60343,78.68697,77.28768,77.95734,82.42291,89.31429,98.15097,33.40789,32.19943,33.59421,,37.75358,38.78744,41.22678,44.86653,,46.44049,48.85803,,,,,MKD
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",807,North Macedonia,G,MALE,PERCENT,79.69725,81.58458,78.63833,78.61152,80.04445,82.89863,90.04559,100,34.01119,31.93024,32.48102,,34.60136,37.74414,38.59136,44.04565,,45.68742,48.53166,,,,,MKD
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",15,Northern Africa,G,BOTHSEX,PERCENT,26.80517,25.91442,25.50997,24.95404,25.87217,27.01249,30.70705,32.82919,34.38882,41.53241,44.18452,45.54716,48.79748,51.50998,53.99998,51.77343,51.1623,51.58991,50.71433,52.45596,54.18298,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",15,Northern Africa,G,FEMALE,PERCENT,24.08537,23.33378,23.18006,22.92968,24.10482,25.21301,29.08465,31.35394,33.07713,40.37337,42.77855,44.7166,48.09623,50.84565,53.4714,51.17288,50.80155,51.21006,50.48228,52.30036,54.10058,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",15,Northern Africa,G,MALE,PERCENT,29.40406,28.37914,27.73574,26.88701,27.55863,28.73003,32.25548,34.23639,35.63916,42.63658,45.52442,46.33974,49.46687,52.144,54.50448,52.3461,51.50657,51.95178,50.93513,52.60436,54.26211,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",747,Northern Africa and Western Asia,G,BOTHSEX,PERCENT,28.87236,28.57872,28.26799,28.09978,28.7753,30.58085,34.72145,36.26225,37.56596,39.88044,42.19257,44.7042,46.61279,47.81849,48.68611,47.68912,47.06163,48.204,49.00126,50.24209,51.68296,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",747,Northern Africa and Western Asia,G,FEMALE,PERCENT,27.38016,27.11648,26.98729,26.96783,27.77862,29.50751,33.7451,35.32189,36.7028,39.04531,41.17949,43.9819,45.9627,47.3183,48.27098,47.08355,46.54845,47.88817,49.04186,50.14486,51.49269,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",747,Northern Africa and Western Asia,G,MALE,PERCENT,30.30352,29.98054,29.49519,29.184,29.72923,31.60794,35.65403,37.15906,38.3888,40.6765,43.15932,45.3947,47.23443,48.29709,49.08344,48.26797,47.552,48.50587,48.96349,50.33611,51.86599,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",21,Northern America,G,BOTHSEX,PERCENT,78.8738,81.57304,83.56257,80.76404,79.07619,93.0755,81.12605,80.82599,76.70374,77.07396,80.76143,83.64037,86.93112,90.59352,90.92561,91.58109,91.75191,91.03977,90.62322,90.40248,91.26466,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",21,Northern America,G,FEMALE,PERCENT,78.48438,81.64729,84.12571,81.70701,80.44337,92.7461,80.63359,81.40862,78.30572,76.48659,80.38723,83.53467,87.13401,91.11522,90.48115,90.88361,92.71904,91.51284,92.31669,90.51427,91.49781,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",21,Northern America,G,MALE,PERCENT,79.2549,81.51234,83.03598,79.87464,77.78054,93.40075,81.60305,80.2754,75.17902,77.64391,81.12784,83.75043,86.74591,90.10384,91.33147,92.24382,90.83612,90.59941,89.01363,90.29899,91.04283,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",578,Norway,G,BOTHSEX,PERCENT,79.96715,81.33624,84.80354,85.70133,86.99931,91.22296,93.64357,92.95557,93.39004,97.53572,99.31478,98.86655,99.72118,98.6818,99.3506,99.73403,97.84794,96.24731,96.98928,95.58936,,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",578,Norway,G,FEMALE,PERCENT,82.32856,83.72983,87.25198,,,,,,93.88775,97.47785,98.6023,98.72053,99.43031,98.61679,99.33176,99.90024,97.85139,96.47202,97.15998,95.6726,,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",578,Norway,G,MALE,PERCENT,77.73742,79.07578,82.48867,,,,,,92.91341,97.59129,100,99.0069,100,98.74385,99.36849,99.57675,97.84468,96.03495,96.82779,95.51048,,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",9,Oceania,G,BOTHSEX,PERCENT,57.06082,57.00764,56.69983,63.3585,64.34712,63.43093,63.9675,59.26345,60.19515,60.35313,60.9765,65.91576,71.21555,76.74421,78.73943,81.14985,82.94993,81.92398,81.41111,80.09271,80.50939,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",9,Oceania,G,FEMALE,PERCENT,57.54935,57.49142,57.22234,63.75654,64.64436,63.67626,63.73869,59.12387,59.97864,60.20793,60.79952,65.7967,71.18529,76.83849,78.79576,81.08299,82.61034,81.82715,81.21616,79.87055,80.27756,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",9,Oceania,G,MALE,PERCENT,56.60457,56.5566,56.212,62.98695,64.07077,63.20344,64.18738,59.39922,60.4035,60.49421,61.14735,66.03194,71.24743,76.65768,78.68853,81.21523,83.2722,82.01673,81.59581,80.30258,80.72853,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",543,Oceania (exc. Australia and New Zealand),G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,71.91266,72.57597,73.12752,72.81474,73.50437,72.58665,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",543,Oceania (exc. Australia and New Zealand),G,FEMALE,PERCENT,,,,,,,,,,,,,,,,71.69939,72.37015,73.10787,72.86204,73.48498,72.55107,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",543,Oceania (exc. Australia and New Zealand),G,MALE,PERCENT,,,,,,,,,,,,,,,,72.11834,72.77371,73.14924,72.77199,73.52281,72.62016,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",512,Oman,G,BOTHSEX,PERCENT,,,,,,,,,,60.15787,,57.05682,56.69877,72.14698,79.10611,80.76511,86.18245,83.04234,80.69581,85.78404,86.27672,,,OMN
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",512,Oman,G,FEMALE,PERCENT,,,,,,,,,,59.00305,,55.88102,55.63939,73.02911,81.0622,81.10366,87.50497,84.73828,82.11396,87.21239,85.99049,,,OMN
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",512,Oman,G,MALE,PERCENT,,,,,,,,,,61.29113,,58.17441,57.71701,71.29886,77.23226,80.44122,84.91243,81.44448,79.35986,84.41842,86.55711,,,OMN
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",586,Pakistan,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,94.48825,93.8838,93.54756,93.73479,93.88417,94.27178,,,,PAK
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",586,Pakistan,G,FEMALE,PERCENT,,,,,,,,,,,,,,,88.57318,87.33477,,87.00632,87.30129,88.09178,,,,PAK
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",586,Pakistan,G,MALE,PERCENT,,,,,,,,,,,,,,,100,100,,100,100,100,,,,PAK
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",585,Palau,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,90.93903,,,,,,89.31547,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",585,Palau,G,FEMALE,PERCENT,,,,,,,,,,,,,,,81.3495,,,,,,100,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",585,Palau,G,MALE,PERCENT,,,,,,,,,,,,,,,100,,,,,,79.98643,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",591,Panama,G,BOTHSEX,PERCENT,67.66173,74.07491,76.90532,,72.20268,78.50188,83.30074,82.33537,80.23482,72.73383,76.83854,76.86246,80.2587,81.04482,79.69487,78.94652,73.10571,75.57578,,,,,,PAN
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",591,Panama,G,FEMALE,PERCENT,67.98335,74.6042,77.16117,,72.67926,78.79498,83.88252,81.76725,80.01739,72.75881,76.78987,77.23133,80.249,81.34229,80.11303,79.56278,74.10473,76.52225,,,,,,PAN
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",591,Panama,G,MALE,PERCENT,67.35229,73.56557,76.65907,,71.74389,78.21969,82.74105,82.88137,80.44355,72.70988,76.88518,76.50923,80.26798,80.76021,79.29489,78.35712,72.15006,74.67012,,,,,,PAN
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",598,Papua New Guinea,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,71.44464,,71.38852,,,,,PNG
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",598,Papua New Guinea,G,FEMALE,PERCENT,,,,,,,,,,,,,,,,,71.05567,,71.20587,,,,,PNG
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",598,Papua New Guinea,G,MALE,PERCENT,,,,,,,,,,,,,,,,,71.80876,,71.55938,,,,,PNG
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",600,Paraguay,G,BOTHSEX,PERCENT,71.79738,74.66594,73.65049,74.22438,74.28531,75.71566,74.0872,75.7346,81.32388,80.3837,81.46672,79.82023,76.63449,,,,69.49162,,,,77.40653,,,PRY
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",600,Paraguay,G,FEMALE,PERCENT,73.27227,76.39707,74.6847,75.52202,75.43665,76.74493,74.86426,76.54782,82.02448,81.06903,82.13237,80.3509,77.00506,,,,69.70546,,,,77.47247,,,PRY
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",600,Paraguay,G,MALE,PERCENT,70.38325,73.00626,72.65886,72.97999,73.1812,74.72888,73.3425,74.95548,80.65273,79.72715,80.82882,79.31191,76.27964,,,,69.28682,,,,77.34346,,,PRY
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",604,Peru,G,BOTHSEX,PERCENT,80.98175,81.9788,83.21735,83.01237,84.42113,88.492,86.51314,85.98806,90.09051,94.59225,99.67556,89.76876,84.79457,92.39541,96.54174,99.47012,99.58666,99.38096,99.23259,99.62162,99.71224,,,PER
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",604,Peru,G,FEMALE,PERCENT,82.04531,82.77553,84.01929,83.65175,84.95292,88.79285,86.81719,86.16034,90.53844,94.91816,100,90.07444,84.78534,91.87949,96.66556,99.86499,99.16265,98.74909,98.4503,99.23535,99.41769,,,PER
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",604,Peru,G,MALE,PERCENT,79.96014,81.21388,82.44768,82.39875,83.91064,88.20302,86.22101,85.82262,89.66088,94.28009,99.36508,89.4761,84.80343,92.893,96.42198,99.08863,100,100,100,100,100,,,PER
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",608,Philippines,G,BOTHSEX,PERCENT,,23.97872,25.98452,,,30.31024,33.62003,35.37515,37.2867,41.47468,,,,,,84.27878,79.34332,82.98265,84.57372,86.29054,65.6146,,,PHL
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",608,Philippines,G,FEMALE,PERCENT,,23.82898,25.74333,,,29.95943,33.01578,34.86802,36.82938,42.05437,,,,,,85.19323,80.47016,83.59044,85.56029,86.99411,66.9251,,,PHL
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",608,Philippines,G,MALE,PERCENT,,24.12162,26.21468,,,30.64518,34.19646,35.85716,37.71913,40.92939,,,,,,83.40214,78.26146,82.39987,83.63131,85.62171,64.37359,,,PHL
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",616,Poland,G,BOTHSEX,PERCENT,92.54017,91.91529,90.09082,91.81971,93.25088,94.93958,96.15344,98.33822,94.16187,93.83916,93.68999,95.74009,97.9433,89.20402,99.02208,,,99.12586,95.43789,98.84862,,,,POL
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",616,Poland,G,FEMALE,PERCENT,92.60363,92.04219,90.02806,91.59028,93.11636,94.46486,96.07212,98.12172,93.89429,93.70011,93.79999,95.75147,98.10362,87.75587,99.11612,,,98.911,95.21902,98.48987,,,,POL
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",616,Poland,G,MALE,PERCENT,92.47985,91.79471,90.15043,92.03755,93.37856,95.39005,96.23058,98.54362,94.4158,93.97113,93.5856,95.72929,97.79121,90.57784,98.93289,,,99.32972,95.64565,99.18942,,,,POL
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",620,Portugal,G,BOTHSEX,PERCENT,83.20825,85.85586,87.68549,91.22986,89.74555,94.45061,95.10817,95.48662,96.61996,95.82758,95.30581,98.81154,97.71621,95.68488,98.04539,96.37357,99.83583,99.31588,94.20468,92.84805,,,,PRT
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",620,Portugal,G,FEMALE,PERCENT,83.0876,87.05348,,88.82793,90.56399,95.18684,95.33423,94.93827,95.85656,95.56547,94.81687,97.55968,96.72267,93.99272,96.14004,95.84355,99.66503,98.60259,93.8097,93.64452,,,,PRT
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",620,Portugal,G,MALE,PERCENT,83.32326,84.71345,,93.51895,88.96608,93.74966,94.8929,96.00678,97.34199,96.07511,95.76789,100,98.66193,97.30215,99.87449,96.88377,100,100,94.58129,92.09456,,,,PRT
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",630,Puerto Rico,G,BOTHSEX,PERCENT,,,,,,,,,,,70.61019,97.21883,85.48009,85.02325,,,,,,,,,,PRI
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",630,Puerto Rico,G,FEMALE,PERCENT,,,,,,,,,,,71.99225,100,87.86626,85.80258,,,,,,,,,,PRI
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",630,Puerto Rico,G,MALE,PERCENT,,,,,,,,,,,69.32496,,83.24879,84.28873,,,,,,,,,,PRI
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",634,Qatar,G,BOTHSEX,PERCENT,46.23488,63.28767,71.80172,70.44651,,,75.82184,84.48868,,77.26721,,84.96451,,79.73762,84.40666,89.04081,91.39104,91.58708,92.44451,91.49023,94.89994,,,QAT
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",634,Qatar,G,FEMALE,PERCENT,42.97286,64.05267,71.4919,67.70011,,,78.20597,84.81552,,74.87862,,85.40592,,81.16857,85.46076,90.30533,92.72015,93.59501,94.18362,92.55019,95.40543,,,QAT
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",634,Qatar,G,MALE,PERCENT,49.26609,62.57959,72.10487,73.2918,,,73.6147,84.16821,,79.52963,,84.54843,,78.41004,83.42251,87.85801,90.15485,89.72024,90.81906,90.49227,94.42223,,,QAT
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",410,Republic of Korea,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,98.09225,93.4752,90.38035,95.31566,95.88076,98.62067,89.34217,,,,KOR
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",410,Republic of Korea,G,FEMALE,PERCENT,,,,,,,,,,,,,,98.47651,93.34288,90.19217,94.94369,96.04334,98.68093,89.58293,,,,KOR
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",410,Republic of Korea,G,MALE,PERCENT,,,,,,,,,,,,,,97.73262,93.59988,90.55796,95.66742,95.72678,98.56353,89.11374,,,,KOR
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",498,Republic of Moldova,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,99.98784,99.32818,97.81563,98.82627,99.36956,99.39353,99.67588,,,MDA
