Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,Education level,Reporting Type,Sex,Type of skill,Units,2000,2001,2003,2004,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2021,ISO3
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),112,Belarus,GRAD23,G,FEMALE,SKILL_MATH,PERCENT,,,,,,,,,,,,,,,,,,65.7,,BLR
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),112,Belarus,GRAD23,G,FEMALE,SKILL_READ,PERCENT,,,,,,,,,,,,,,,,,,84.5,,BLR
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),112,Belarus,GRAD23,G,MALE,SKILL_MATH,PERCENT,,,,,,,,,,,,,,,,,,66.1,,BLR
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),112,Belarus,GRAD23,G,MALE,SKILL_READ,PERCENT,,,,,,,,,,,,,,,,,,77.3,,BLR
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),112,Belarus,LOWSEC,G,BOTHSEX,SKILL_MATH,PERCENT,,,,,,,,,,,,,,,,,70.64,,,BLR
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),112,Belarus,LOWSEC,G,BOTHSEX,SKILL_READ,PERCENT,,,,,,,,,,,,,,,,,76.59,,,BLR
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),112,Belarus,LOWSEC,G,FEMALE,SKILL_MATH,PERCENT,,,,,,,,,,,,,,,,,70.29,,,BLR
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),112,Belarus,LOWSEC,G,FEMALE,SKILL_READ,PERCENT,,,,,,,,,,,,,,,,,82.04,,,BLR
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),112,Belarus,LOWSEC,G,MALE,SKILL_MATH,PERCENT,,,,,,,,,,,,,,,,,70.96,,,BLR
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),112,Belarus,LOWSEC,G,MALE,SKILL_READ,PERCENT,,,,,,,,,,,,,,,,,71.56,,,BLR
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),56,Belgium,LOWSEC,G,BOTHSEX,SKILL_MATH,PERCENT,80.32,,83.5,,82.66,,,80.95,,,81.04,,,79.94,,,80.34,,,BEL
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),56,Belgium,LOWSEC,G,BOTHSEX,SKILL_READ,PERCENT,81.02,,82.13,,80.6,,,82.26,,,83.92,,,80.47,,,78.75,,,BEL
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),56,Belgium,LOWSEC,G,FEMALE,SKILL_MATH,PERCENT,82.19,,84.27,,83.01,,,78.63,,,80.67,,,78.78,,,78.98,,,BEL
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),56,Belgium,LOWSEC,G,FEMALE,SKILL_READ,PERCENT,85.88,,87.04,,86.62,,,86.18,,,88.24,,,83.03,,,82.19,,,BEL
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),56,Belgium,LOWSEC,G,MALE,SKILL_MATH,PERCENT,79.47,,82.8,,82.33,,,83.17,,,81.4,,,81.06,,,81.7,,,BEL
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),56,Belgium,LOWSEC,G,MALE,SKILL_READ,PERCENT,77.23,,77.62,,75.13,,,78.5,,,79.64,,,77.98,,,75.28,,,BEL
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),56,Belgium,PRIMAR,G,BOTHSEX,SKILL_MATH,PERCENT,,,90.02,,,,,,,89.24,,,,88,,,,80.15,,BEL
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),56,Belgium,PRIMAR,G,BOTHSEX,SKILL_READ,PERCENT,,,,,99.22,,,,,93.79,,,,,97.42,,,,,BEL
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),56,Belgium,PRIMAR,G,FEMALE,SKILL_MATH,PERCENT,,,,,,,,,,,,,,,,,,78.03,,BEL
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),56,Belgium,PRIMAR,G,MALE,SKILL_MATH,PERCENT,,,,,,,,,,,,,,,,,,82.36,,BEL
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),84,Belize,PRIMAR,G,BOTHSEX,SKILL_READ,PERCENT,,25.22,,,,,,,,,,,,,,,,,,BLZ
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),84,Belize,PRIMAR,G,FEMALE,SKILL_READ,PERCENT,,29.7,,,,,,,,,,,,,,,,,,BLZ
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),84,Belize,PRIMAR,G,MALE,SKILL_READ,PERCENT,,21.56,,,,,,,,,,,,,,,,,,BLZ
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),204,Benin,GRAD23,G,BOTHSEX,SKILL_MATH,PERCENT,,,,,,,,,,,,,33.92,,,,,62,,BEN
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),204,Benin,GRAD23,G,BOTHSEX,SKILL_READ,PERCENT,,,,,,,,,,,,,8.82,,,,,37.7,,BEN
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),204,Benin,GRAD23,G,FEMALE,SKILL_MATH,PERCENT,,,,,,,,,,,,,36.67,,,,,57.8,,BEN
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),204,Benin,GRAD23,G,FEMALE,SKILL_READ,PERCENT,,,,,,,,,,,,,8.77,,,,,33.5,,BEN
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),204,Benin,GRAD23,G,MALE,SKILL_MATH,PERCENT,,,,,,,,,,,,,31.36,,,,,67,,BEN
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),204,Benin,GRAD23,G,MALE,SKILL_READ,PERCENT,,,,,,,,,,,,,8.88,,,,,40.8,,BEN
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),204,Benin,PRIMAR,G,BOTHSEX,SKILL_MATH,PERCENT,,,,,,,,,,,,,10.8,,,,,19.1,,BEN
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),204,Benin,PRIMAR,G,BOTHSEX,SKILL_READ,PERCENT,,,,,,,,,,,,,22.7,,,,,45.5,,BEN
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),204,Benin,PRIMAR,G,FEMALE,SKILL_MATH,PERCENT,,,,,,,,,,,,,10.21,,,,,19.8,,BEN
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),204,Benin,PRIMAR,G,FEMALE,SKILL_READ,PERCENT,,,,,,,,,,,,,20.31,,,,,47.4,,BEN
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),204,Benin,PRIMAR,G,MALE,SKILL_MATH,PERCENT,,,,,,,,,,,,,9.21,,,,,19.1,,BEN
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),204,Benin,PRIMAR,G,MALE,SKILL_READ,PERCENT,,,,,,,,,,,,,26.05,,,,,44.3,,BEN
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),64,Bhutan,LOWSEC,G,BOTHSEX,SKILL_READ,PERCENT,,,,,,,,,,,,,,56,,,,,,BTN
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),68,Bolivia (Plurinational State of),GRAD23,G,BOTHSEX,SKILL_MATH,PERCENT,,,,,,,,,,,,,,37.8,,,,,,BOL
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),68,Bolivia (Plurinational State of),GRAD23,G,BOTHSEX,SKILL_READ,PERCENT,,,,,,,,,,,,,,47.7,,,,,,BOL
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),68,Bolivia (Plurinational State of),GRAD23,G,FEMALE,SKILL_MATH,PERCENT,,,,,,,,,,,,,,37.6,,,,,,BOL
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),68,Bolivia (Plurinational State of),GRAD23,G,FEMALE,SKILL_READ,PERCENT,,,,,,,,,,,,,,48.2,,,,,,BOL
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),68,Bolivia (Plurinational State of),GRAD23,G,MALE,SKILL_MATH,PERCENT,,,,,,,,,,,,,,38,,,,,,BOL
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),68,Bolivia (Plurinational State of),GRAD23,G,MALE,SKILL_READ,PERCENT,,,,,,,,,,,,,,47.1,,,,,,BOL
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),68,Bolivia (Plurinational State of),PRIMAR,G,BOTHSEX,SKILL_MATH,PERCENT,,,,,,,,,,,,,,7.7,,,,,,BOL
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),68,Bolivia (Plurinational State of),PRIMAR,G,BOTHSEX,SKILL_READ,PERCENT,,,,,,,,,,,,,,15.2,,,,,,BOL
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),68,Bolivia (Plurinational State of),PRIMAR,G,FEMALE,SKILL_MATH,PERCENT,,,,,,,,,,,,,,7,,,,,,BOL
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),68,Bolivia (Plurinational State of),PRIMAR,G,FEMALE,SKILL_READ,PERCENT,,,,,,,,,,,,,,16.4,,,,,,BOL
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),68,Bolivia (Plurinational State of),PRIMAR,G,MALE,SKILL_MATH,PERCENT,,,,,,,,,,,,,,8.3,,,,,,BOL
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),68,Bolivia (Plurinational State of),PRIMAR,G,MALE,SKILL_READ,PERCENT,,,,,,,,,,,,,,14.2,,,,,,BOL
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),70,Bosnia and Herzegovina,LOWSEC,G,BOTHSEX,SKILL_MATH,PERCENT,,,,,,42.15,,,,,,,,,,,,,,BIH
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),70,Bosnia and Herzegovina,LOWSEC,G,BOTHSEX,SKILL_READ,PERCENT,,,,,,,,,,,,,,,,,46.32,,,BIH
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),70,Bosnia and Herzegovina,LOWSEC,G,FEMALE,SKILL_MATH,PERCENT,,,,,,42.68,,,,,,,,,,,,,,BIH
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),70,Bosnia and Herzegovina,LOWSEC,G,FEMALE,SKILL_READ,PERCENT,,,,,,,,,,,,,,,,,54.77,,,BIH
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),70,Bosnia and Herzegovina,LOWSEC,G,MALE,SKILL_MATH,PERCENT,,,,,,41.71,,,,,,,,,,,,,,BIH
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),70,Bosnia and Herzegovina,LOWSEC,G,MALE,SKILL_READ,PERCENT,,,,,,,,,,,,,,,,,38.29,,,BIH
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),70,Bosnia and Herzegovina,PRIMAR,G,BOTHSEX,SKILL_MATH,PERCENT,,,,,,,,,,,,,,,,,,39.55,,BIH
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),70,Bosnia and Herzegovina,PRIMAR,G,FEMALE,SKILL_MATH,PERCENT,,,,,,,,,,,,,,,,,,36.47,,BIH
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),70,Bosnia and Herzegovina,PRIMAR,G,MALE,SKILL_MATH,PERCENT,,,,,,,,,,,,,,,,,,42.57,,BIH
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),72,Botswana,GRAD23,G,BOTHSEX,SKILL_MATH,PERCENT,,,,,,,,,,28.95,,,,,,,,,,BWA
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),72,Botswana,GRAD23,G,BOTHSEX,SKILL_READ,PERCENT,,,,,,,,,,55.7,,,,,,,,,,BWA
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),72,Botswana,GRAD23,G,FEMALE,SKILL_MATH,PERCENT,,,,,,,,,,30.98,,,,,,,,,,BWA
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),72,Botswana,GRAD23,G,FEMALE,SKILL_READ,PERCENT,,,,,,,,,,62.57,,,,,,,,,,BWA
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),72,Botswana,GRAD23,G,MALE,SKILL_MATH,PERCENT,,,,,,,,,,26.78,,,,,,,,,,BWA
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),72,Botswana,GRAD23,G,MALE,SKILL_READ,PERCENT,,,,,,,,,,48.59,,,,,,,,,,BWA
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),72,Botswana,PRIMAR,G,BOTHSEX,SKILL_MATH,PERCENT,,,,,,,,,,,,36.6,,,,,,,,BWA
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),72,Botswana,PRIMAR,G,BOTHSEX,SKILL_READ,PERCENT,,,,,56.7,,,,,,,68.5,,,,,,,,BWA
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),72,Botswana,PRIMAR,G,FEMALE,SKILL_MATH,PERCENT,,,,,,,,,,,,39.2,,,,,,,,BWA
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),72,Botswana,PRIMAR,G,FEMALE,SKILL_READ,PERCENT,,,,,64.4,,,,,,,77.3,,,,,,,,BWA
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),72,Botswana,PRIMAR,G,MALE,SKILL_MATH,PERCENT,,,,,,,,,,,,34.1,,,,,,,,BWA
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),72,Botswana,PRIMAR,G,MALE,SKILL_READ,PERCENT,,,,,48.7,,,,,,,60.3,,,,,,,,BWA
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),76,Brazil,GRAD23,G,BOTHSEX,SKILL_MATH,PERCENT,,,,,53.13,,,,,,,70.71,,,,,,69.01,,BRA
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),76,Brazil,GRAD23,G,BOTHSEX,SKILL_READ,PERCENT,,,,,68.45,,,,,,,80.21,,,,,,72.39,,BRA
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),76,Brazil,GRAD23,G,FEMALE,SKILL_MATH,PERCENT,,,,,54.75,,,,,,,72.72,,,,,,68.03,,BRA
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),76,Brazil,GRAD23,G,FEMALE,SKILL_READ,PERCENT,,,,,73.83,,,,,,,84.73,,,,,,73.97,,BRA
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),76,Brazil,GRAD23,G,MALE,SKILL_MATH,PERCENT,,,,,52.05,,,,,,,68.64,,,,,,69.93,,BRA
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),76,Brazil,GRAD23,G,MALE,SKILL_READ,PERCENT,,,,,64.16,,,,,,,75.72,,,,,,70.91,,BRA
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),76,Brazil,LOWSEC,G,BOTHSEX,SKILL_MATH,PERCENT,19.59,,24.83,,27.48,,,30.88,,,31.71,,,29.75,,,31.91,,,BRA
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),76,Brazil,LOWSEC,G,BOTHSEX,SKILL_READ,PERCENT,44.2,,50,,44.5,,,50.44,,,49.23,,,49.01,,,50.05,,,BRA
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),76,Brazil,LOWSEC,G,FEMALE,SKILL_MATH,PERCENT,15.92,,22.54,,24.33,,,27.94,,,27.98,,,26.34,,,29.83,,,BRA
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),76,Brazil,LOWSEC,G,FEMALE,SKILL_READ,PERCENT,47.89,,55.95,,50.08,,,56.57,,,56.58,,,53.46,,,55.65,,,BRA
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),76,Brazil,LOWSEC,G,MALE,SKILL_MATH,PERCENT,24.21,,27.46,,31.14,,,34.21,,,35.73,,,33.36,,,33.98,,,BRA
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),76,Brazil,LOWSEC,G,MALE,SKILL_READ,PERCENT,40.51,,43.12,,38,,,43.51,,,41.3,,,44.29,,,44.44,,,BRA
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),76,Brazil,PRIMAR,G,BOTHSEX,SKILL_MATH,PERCENT,,,,,40.46,,,,,,,51.7,,,,,,28.8,,BRA
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),76,Brazil,PRIMAR,G,BOTHSEX,SKILL_READ,PERCENT,,,,,49.93,,,,,,,53.05,,,,,,43.51,,BRA
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),76,Brazil,PRIMAR,G,FEMALE,SKILL_MATH,PERCENT,,,,,38.34,,,,,,,48.75,,,,,,26.83,,BRA
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),76,Brazil,PRIMAR,G,FEMALE,SKILL_READ,PERCENT,,,,,53.92,,,,,,,54.23,,,,,,46.92,,BRA
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),76,Brazil,PRIMAR,G,MALE,SKILL_MATH,PERCENT,,,,,42.74,,,,,,,54.74,,,,,,30.67,,BRA
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),76,Brazil,PRIMAR,G,MALE,SKILL_READ,PERCENT,,,,,46.2,,,,,,,51.74,,,,,,40.31,,BRA
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),96,Brunei Darussalam,LOWSEC,G,BOTHSEX,SKILL_MATH,PERCENT,,,,,,,,,,,,,,,,,52.13,,,BRN
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),96,Brunei Darussalam,LOWSEC,G,BOTHSEX,SKILL_READ,PERCENT,,,,,,,,,,,,,,,,,48.2,,,BRN
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),96,Brunei Darussalam,LOWSEC,G,FEMALE,SKILL_MATH,PERCENT,,,,,,,,,,,,,,,,,53.99,,,BRN
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),96,Brunei Darussalam,LOWSEC,G,FEMALE,SKILL_READ,PERCENT,,,,,,,,,,,,,,,,,54.52,,,BRN
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),96,Brunei Darussalam,LOWSEC,G,MALE,SKILL_MATH,PERCENT,,,,,,,,,,,,,,,,,50.31,,,BRN
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),96,Brunei Darussalam,LOWSEC,G,MALE,SKILL_READ,PERCENT,,,,,,,,,,,,,,,,,42,,,BRN
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),100,Bulgaria,LOWSEC,G,BOTHSEX,SKILL_MATH,PERCENT,54.59,,,,46.72,,,52.88,,,56.24,,,57.93,,,55.59,,,BGR
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),100,Bulgaria,LOWSEC,G,BOTHSEX,SKILL_READ,PERCENT,59.66,,,,48.93,,,59.01,,,60.61,,,58.53,,,52.9,,,BGR
