ObjectId,goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level_,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,education_level_code,education_level_desc,UnitMultiplier,Units_code,Units_desc,timeSeries_id,timeSeries_keys,n_years,min_year,max_year,years,value_2000,value_2001,value_2002,value_2003,value_2004,value_2005,value_2006,value_2007,value_2008,value_2009,value_2010,value_2011,value_2012,value_2013,value_2014,value_2015,value_2016,value_2017,value_2018,value_2019,value_2020,latest_value,footnotes,nature
148,4,Goal 4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.a,"Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all",C040a01,4.a.1,"Proportion of schools offering basic services, by type of service",2021.Q2.G.03,"['means of implementation', 'education', 'educational facilities', 'persons with disabilities']",SE_INF_DSBL,"Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)",184,Cook Islands,4,543,Oceania (exc. Australia and New Zealand),Country,-159.7711391,-21.22696458,COK,0,1,ISCED11_1,Primary,,PT,Percentage,SE_INF_DSBL__ISCED11_1,education_level,2,2016,2019,"[2016, 2019]",,,,,,,,,,,,,,,,,4.16667,,,100,,100,,C: Country data
149,4,Goal 4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.a,"Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all",C040a01,4.a.1,"Proportion of schools offering basic services, by type of service",2021.Q2.G.03,"['means of implementation', 'education', 'educational facilities', 'persons with disabilities']",SE_INF_DSBL,"Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)",184,Cook Islands,4,543,Oceania (exc. Australia and New Zealand),Country,-159.7711391,-21.22696458,COK,0,1,ISCED11_3,Upper secondary,,PT,Percentage,SE_INF_DSBL__ISCED11_3,education_level,2,2016,2019,"[2016, 2019]",,,,,,,,,,,,,,,,,0,,,100,,100,[2016]: This data point is NIL for the submitting nation.,C: Country data
150,4,Goal 4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.a,"Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all",C040a01,4.a.1,"Proportion of schools offering basic services, by type of service",2021.Q2.G.03,"['means of implementation', 'education', 'educational facilities', 'persons with disabilities']",SE_INF_DSBL,"Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)",184,Cook Islands,4,543,Oceania (exc. Australia and New Zealand),Country,-159.7711391,-21.22696458,COK,0,1,ISCED11_3,Upper secondary,,PT,Percentage,SE_INF_DSBL__ISCED11_3,education_level,2,2016,2019,"[2016, 2019]",,,,,,,,,,,,,,,,,0,,,100,,100,[2016]: This data point is NIL for the submitting nation.,C: Country data
151,4,Goal 4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.a,"Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all",C040a01,4.a.1,"Proportion of schools offering basic services, by type of service",2021.Q2.G.03,"['means of implementation', 'education', 'educational facilities', 'persons with disabilities']",SE_INF_DSBL,"Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)",188,Costa Rica,4,13,Central America,Country,-84.19712782,9.970998683,CRI,1,1,ISCED11_2,Lower secondary,,PT,Percentage,SE_INF_DSBL__ISCED11_2,education_level,4,2016,2019,"[2016, 2017, 2018, 2019]",,,,,,,,,,,,,,,,,61.10582,63.19773,61.11111,84.0824,,84.0824,,C: Country data
152,4,Goal 4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.a,"Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all",C040a01,4.a.1,"Proportion of schools offering basic services, by type of service",2021.Q2.G.03,"['means of implementation', 'education', 'educational facilities', 'persons with disabilities']",SE_INF_DSBL,"Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)",188,Costa Rica,4,13,Central America,Country,-84.19712782,9.970998683,CRI,1,1,ISCED11_1,Primary,,PT,Percentage,SE_INF_DSBL__ISCED11_1,education_level,4,2016,2019,"[2016, 2017, 2018, 2019]",,,,,,,,,,,,,,,,,60.45116,69.15435,55.39345,64.88513,,64.88513,,C: Country data
153,4,Goal 4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.a,"Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all",C040a01,4.a.1,"Proportion of schools offering basic services, by type of service",2021.Q2.G.03,"['means of implementation', 'education', 'educational facilities', 'persons with disabilities']",SE_INF_DSBL,"Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)",188,Costa Rica,4,13,Central America,Country,-84.19712782,9.970998683,CRI,1,1,ISCED11_3,Upper secondary,,PT,Percentage,SE_INF_DSBL__ISCED11_3,education_level,4,2016,2019,"[2016, 2017, 2018, 2019]",,,,,,,,,,,,,,,,,60.65141,63.01131,60.46916,82.97872,,82.97872,,C: Country data
154,4,Goal 4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.a,"Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all",C040a01,4.a.1,"Proportion of schools offering basic services, by type of service",2021.Q2.G.03,"['means of implementation', 'education', 'educational facilities', 'persons with disabilities']",SE_INF_DSBL,"Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)",180,Democratic Republic of the Congo,4,17,Middle Africa,Country,23.65496507,-2.877154732,COD,1,1,ISCED11_2,Lower secondary,,PT,Percentage,SE_INF_DSBL__ISCED11_2,education_level,1,2015,2015,[2015],,,,,,,,,,,,,,,,0,,,,,,0,This data point is NIL for the submitting nation.,C: Country data
155,4,Goal 4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.a,"Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all",C040a01,4.a.1,"Proportion of schools offering basic services, by type of service",2021.Q2.G.03,"['means of implementation', 'education', 'educational facilities', 'persons with disabilities']",SE_INF_DSBL,"Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)",180,Democratic Republic of the Congo,4,17,Middle Africa,Country,23.65496507,-2.877154732,COD,1,1,ISCED11_1,Primary,,PT,Percentage,SE_INF_DSBL__ISCED11_1,education_level,1,2015,2015,[2015],,,,,,,,,,,,,,,,0,,,,,,0,This data point is NIL for the submitting nation.,C: Country data
156,4,Goal 4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.a,"Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all",C040a01,4.a.1,"Proportion of schools offering basic services, by type of service",2021.Q2.G.03,"['means of implementation', 'education', 'educational facilities', 'persons with disabilities']",SE_INF_DSBL,"Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)",180,Democratic Republic of the Congo,4,17,Middle Africa,Country,23.65496507,-2.877154732,COD,1,1,ISCED11_3,Upper secondary,,PT,Percentage,SE_INF_DSBL__ISCED11_3,education_level,1,2015,2015,[2015],,,,,,,,,,,,,,,,0,,,,,,0,This data point is NIL for the submitting nation.,C: Country data
157,4,Goal 4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.a,"Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all",C040a01,4.a.1,"Proportion of schools offering basic services, by type of service",2021.Q2.G.03,"['means of implementation', 'education', 'educational facilities', 'persons with disabilities']",SE_INF_DSBL,"Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)",212,Dominica,4,29,Caribbean,Country,-61.3493756,15.43391378,DMA,1,1,ISCED11_2,Lower secondary,,PT,Percentage,SE_INF_DSBL__ISCED11_2,education_level,2,2016,2019,"[2016, 2019]",,,,,,,,,,,,,,,,,100,,,100,,100,,C: Country data
158,4,Goal 4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.a,"Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all",C040a01,4.a.1,"Proportion of schools offering basic services, by type of service",2021.Q2.G.03,"['means of implementation', 'education', 'educational facilities', 'persons with disabilities']",SE_INF_DSBL,"Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)",212,Dominica,4,29,Caribbean,Country,-61.3493756,15.43391378,DMA,1,1,ISCED11_1,Primary,,PT,Percentage,SE_INF_DSBL__ISCED11_1,education_level,2,2016,2019,"[2016, 2019]",,,,,,,,,,,,,,,,,100,,,100,,100,,C: Country data
159,4,Goal 4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.a,"Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all",C040a01,4.a.1,"Proportion of schools offering basic services, by type of service",2021.Q2.G.03,"['means of implementation', 'education', 'educational facilities', 'persons with disabilities']",SE_INF_DSBL,"Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)",212,Dominica,4,29,Caribbean,Country,-61.3493756,15.43391378,DMA,1,1,ISCED11_3,Upper secondary,,PT,Percentage,SE_INF_DSBL__ISCED11_3,education_level,2,2016,2019,"[2016, 2019]",,,,,,,,,,,,,,,,,100,,,100,,100,,C: Country data
160,4,Goal 4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.a,"Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all",C040a01,4.a.1,"Proportion of schools offering basic services, by type of service",2021.Q2.G.03,"['means of implementation', 'education', 'educational facilities', 'persons with disabilities']",SE_INF_DSBL,"Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)",222,El Salvador,4,13,Central America,Country,-88.86862995,13.73603564,SLV,1,1,ISCED11_2,Lower secondary,,PT,Percentage,SE_INF_DSBL__ISCED11_2,education_level,3,2016,2018,"[2016, 2017, 2018]",,,,,,,,,,,,,,,,,34.04776,30.02443,40.63927,,,40.63927,,C: Country data
161,4,Goal 4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.a,"Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all",C040a01,4.a.1,"Proportion of schools offering basic services, by type of service",2021.Q2.G.03,"['means of implementation', 'education', 'educational facilities', 'persons with disabilities']",SE_INF_DSBL,"Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)",222,El Salvador,4,13,Central America,Country,-88.86862995,13.73603564,SLV,1,1,ISCED11_1,Primary,,PT,Percentage,SE_INF_DSBL__ISCED11_1,education_level,3,2016,2018,"[2016, 2017, 2018]",,,,,,,,,,,,,,,,,25.33758,28.31393,30.38829,,,30.38829,,C: Country data
162,4,Goal 4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.a,"Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all",C040a01,4.a.1,"Proportion of schools offering basic services, by type of service",2021.Q2.G.03,"['means of implementation', 'education', 'educational facilities', 'persons with disabilities']",SE_INF_DSBL,"Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)",222,El Salvador,4,13,Central America,Country,-88.86862995,13.73603564,SLV,1,1,ISCED11_3,Upper secondary,,PT,Percentage,SE_INF_DSBL__ISCED11_3,education_level,2,2017,2018,"[2017, 2018]",,,,,,,,,,,,,,,,,,30.0679,58.55263,,,58.55263,,C: Country data
163,4,Goal 4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.a,"Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all",C040a01,4.a.1,"Proportion of schools offering basic services, by type of service",2021.Q2.G.03,"['means of implementation', 'education', 'educational facilities', 'persons with disabilities']",SE_INF_DSBL,"Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)",748,Eswatini,4,18,Southern Africa,Country,31.50149288,-26.56471011,SWZ,1,1,ISCED11_2,Lower secondary,,PT,Percentage,SE_INF_DSBL__ISCED11_2,education_level,1,2016,2016,[2016],,,,,,,,,,,,,,,,,11.03448,,,,,11.03448,,C: Country data
164,4,Goal 4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.a,"Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all",C040a01,4.a.1,"Proportion of schools offering basic services, by type of service",2021.Q2.G.03,"['means of implementation', 'education', 'educational facilities', 'persons with disabilities']",SE_INF_DSBL,"Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)",748,Eswatini,4,18,Southern Africa,Country,31.50149288,-26.56471011,SWZ,1,1,ISCED11_1,Primary,,PT,Percentage,SE_INF_DSBL__ISCED11_1,education_level,1,2016,2016,[2016],,,,,,,,,,,,,,,,,12.05788,,,,,12.05788,,C: Country data
165,4,Goal 4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.a,"Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all",C040a01,4.a.1,"Proportion of schools offering basic services, by type of service",2021.Q2.G.03,"['means of implementation', 'education', 'educational facilities', 'persons with disabilities']",SE_INF_DSBL,"Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)",748,Eswatini,4,18,Southern Africa,Country,31.50149288,-26.56471011,SWZ,1,1,ISCED11_3,Upper secondary,,PT,Percentage,SE_INF_DSBL__ISCED11_3,education_level,1,2016,2016,[2016],,,,,,,,,,,,,,,,,11.03448,,,,,11.03448,,C: Country data
166,4,Goal 4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.a,"Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all",C040a01,4.a.1,"Proportion of schools offering basic services, by type of service",2021.Q2.G.03,"['means of implementation', 'education', 'educational facilities', 'persons with disabilities']",SE_INF_DSBL,"Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)",246,Finland,5,154,Northern Europe,Country,23.308447,61.91586738,FIN,1,1,ISCED11_2,Lower secondary,,PT,Percentage,SE_INF_DSBL__ISCED11_2,education_level,20,2000,2019,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,100,,[2000-2018]: C: Country data // [2019]: E: Estimated data
167,4,Goal 4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.a,"Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all",C040a01,4.a.1,"Proportion of schools offering basic services, by type of service",2021.Q2.G.03,"['means of implementation', 'education', 'educational facilities', 'persons with disabilities']",SE_INF_DSBL,"Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)",246,Finland,5,154,Northern Europe,Country,23.308447,61.91586738,FIN,1,1,ISCED11_1,Primary,,PT,Percentage,SE_INF_DSBL__ISCED11_1,education_level,20,2000,2019,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,100,,[2000-2018]: C: Country data // [2019]: E: Estimated data
168,4,Goal 4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.a,"Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all",C040a01,4.a.1,"Proportion of schools offering basic services, by type of service",2021.Q2.G.03,"['means of implementation', 'education', 'educational facilities', 'persons with disabilities']",SE_INF_DSBL,"Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)",246,Finland,5,154,Northern Europe,Country,23.308447,61.91586738,FIN,1,1,ISCED11_3,Upper secondary,,PT,Percentage,SE_INF_DSBL__ISCED11_3,education_level,20,2000,2019,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,100,,C: Country data
169,4,Goal 4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.a,"Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all",C040a01,4.a.1,"Proportion of schools offering basic services, by type of service",2021.Q2.G.03,"['means of implementation', 'education', 'educational facilities', 'persons with disabilities']",SE_INF_DSBL,"Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)",292,Gibraltar,5,39,Southern Europe,Country,-5.347561686,36.13895036,GIB,0,1,ISCED11_2,Lower secondary,,PT,Percentage,SE_INF_DSBL__ISCED11_2,education_level,3,2016,2019,"[2016, 2017, 2019]",,,,,,,,,,,,,,,,,100,100,,100,,100,,C: Country data
170,4,Goal 4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.a,"Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all",C040a01,4.a.1,"Proportion of schools offering basic services, by type of service",2021.Q2.G.03,"['means of implementation', 'education', 'educational facilities', 'persons with disabilities']",SE_INF_DSBL,"Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)",292,Gibraltar,5,39,Southern Europe,Country,-5.347561686,36.13895036,GIB,0,1,ISCED11_1,Primary,,PT,Percentage,SE_INF_DSBL__ISCED11_1,education_level,3,2016,2019,"[2016, 2017, 2019]",,,,,,,,,,,,,,,,,100,100,,100,,100,,C: Country data
171,4,Goal 4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.a,"Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all",C040a01,4.a.1,"Proportion of schools offering basic services, by type of service",2021.Q2.G.03,"['means of implementation', 'education', 'educational facilities', 'persons with disabilities']",SE_INF_DSBL,"Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)",292,Gibraltar,5,39,Southern Europe,Country,-5.347561686,36.13895036,GIB,0,1,ISCED11_3,Upper secondary,,PT,Percentage,SE_INF_DSBL__ISCED11_3,education_level,3,2016,2019,"[2016, 2017, 2019]",,,,,,,,,,,,,,,,,100,100,,100,,100,,C: Country data
172,4,Goal 4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.a,"Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all",C040a01,4.a.1,"Proportion of schools offering basic services, by type of service",2021.Q2.G.03,"['means of implementation', 'education', 'educational facilities', 'persons with disabilities']",SE_INF_DSBL,"Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)",308,Grenada,4,29,Caribbean,Country,-61.68248568,12.11238395,GRD,1,1,ISCED11_2,Lower secondary,,PT,Percentage,SE_INF_DSBL__ISCED11_2,education_level,1,2018,2018,[2018],,,,,,,,,,,,,,,,,,,20.83333,,,20.83333,,C: Country data
173,4,Goal 4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.a,"Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all",C040a01,4.a.1,"Proportion of schools offering basic services, by type of service",2021.Q2.G.03,"['means of implementation', 'education', 'educational facilities', 'persons with disabilities']",SE_INF_DSBL,"Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)",308,Grenada,4,29,Caribbean,Country,-61.68248568,12.11238395,GRD,1,1,ISCED11_1,Primary,,PT,Percentage,SE_INF_DSBL__ISCED11_1,education_level,1,2018,2018,[2018],,,,,,,,,,,,,,,,,,,21.51899,,,21.51899,,C: Country data
174,4,Goal 4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.a,"Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all",C040a01,4.a.1,"Proportion of schools offering basic services, by type of service",2021.Q2.G.03,"['means of implementation', 'education', 'educational facilities', 'persons with disabilities']",SE_INF_DSBL,"Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)",308,Grenada,4,29,Caribbean,Country,-61.68248568,12.11238395,GRD,1,1,ISCED11_3,Upper secondary,,PT,Percentage,SE_INF_DSBL__ISCED11_3,education_level,1,2018,2018,[2018],,,,,,,,,,,,,,,,,,,20.83333,,,20.83333,,C: Country data
175,4,Goal 4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.a,"Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all",C040a01,4.a.1,"Proportion of schools offering basic services, by type of service",2021.Q2.G.03,"['means of implementation', 'education', 'educational facilities', 'persons with disabilities']",SE_INF_DSBL,"Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)",340,Honduras,4,13,Central America,Country,-86.59974381,14.82243161,HND,1,1,ISCED11_1,Primary,,PT,Percentage,SE_INF_DSBL__ISCED11_1,education_level,1,2016,2016,[2016],,,,,,,,,,,,,,,,,5.42878,,,,,5.42878,,C: Country data
176,4,Goal 4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.a,"Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all",C040a01,4.a.1,"Proportion of schools offering basic services, by type of service",2021.Q2.G.03,"['means of implementation', 'education', 'educational facilities', 'persons with disabilities']",SE_INF_DSBL,"Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)",356,India,4,34,Southern Asia,Country,79.3608464,22.34642074,IND,1,1,ISCED11_2,Lower secondary,,PT,Percentage,SE_INF_DSBL__ISCED11_2,education_level,4,2016,2019,"[2016, 2017, 2018, 2019]",,,,,,,,,,,,,,,,,65.4581,63.89188,64.07758,68.88674,,68.88674,,C: Country data
177,4,Goal 4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.a,"Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all",C040a01,4.a.1,"Proportion of schools offering basic services, by type of service",2021.Q2.G.03,"['means of implementation', 'education', 'educational facilities', 'persons with disabilities']",SE_INF_DSBL,"Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)",356,India,4,34,Southern Asia,Country,79.3608464,22.34642074,IND,1,1,ISCED11_1,Primary,,PT,Percentage,SE_INF_DSBL__ISCED11_1,education_level,4,2016,2019,"[2016, 2017, 2018, 2019]",,,,,,,,,,,,,,,,,63.59135,63.07083,64.08189,68.64226,,68.64226,,C: Country data
178,4,Goal 4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.a,"Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all",C040a01,4.a.1,"Proportion of schools offering basic services, by type of service",2021.Q2.G.03,"['means of implementation', 'education', 'educational facilities', 'persons with disabilities']",SE_INF_DSBL,"Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)",356,India,4,34,Southern Asia,Country,79.3608464,22.34642074,IND,1,1,ISCED11_3,Upper secondary,,PT,Percentage,SE_INF_DSBL__ISCED11_3,education_level,4,2016,2019,"[2016, 2017, 2018, 2019]",,,,,,,,,,,,,,,,,50.26469,51.32751,52.58616,63.8358,,63.8358,,C: Country data
179,4,Goal 4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.a,"Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all",C040a01,4.a.1,"Proportion of schools offering basic services, by type of service",2021.Q2.G.03,"['means of implementation', 'education', 'educational facilities', 'persons with disabilities']",SE_INF_DSBL,"Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)",388,Jamaica,4,29,Caribbean,Country,-77.31068409,18.15616857,JAM,1,1,ISCED11_2,Lower secondary,,PT,Percentage,SE_INF_DSBL__ISCED11_2,education_level,2,2016,2017,"[2016, 2017]",,,,,,,,,,,,,,,,,6.76471,6.76471,,,,6.76471,,C: Country data
180,4,Goal 4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.a,"Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all",C040a01,4.a.1,"Proportion of schools offering basic services, by type of service",2021.Q2.G.03,"['means of implementation', 'education', 'educational facilities', 'persons with disabilities']",SE_INF_DSBL,"Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)",388,Jamaica,4,29,Caribbean,Country,-77.31068409,18.15616857,JAM,1,1,ISCED11_1,Primary,,PT,Percentage,SE_INF_DSBL__ISCED11_1,education_level,2,2016,2017,"[2016, 2017]",,,,,,,,,,,,,,,,,11.69725,11.68385,,,,11.68385,,C: Country data
181,4,Goal 4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.a,"Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all",C040a01,4.a.1,"Proportion of schools offering basic services, by type of service",2021.Q2.G.03,"['means of implementation', 'education', 'educational facilities', 'persons with disabilities']",SE_INF_DSBL,"Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)",388,Jamaica,4,29,Caribbean,Country,-77.31068409,18.15616857,JAM,1,1,ISCED11_3,Upper secondary,,PT,Percentage,SE_INF_DSBL__ISCED11_3,education_level,2,2016,2017,"[2016, 2017]",,,,,,,,,,,,,,,,,13.23077,13.23077,,,,13.23077,,C: Country data
182,4,Goal 4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.a,"Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all",C040a01,4.a.1,"Proportion of schools offering basic services, by type of service",2021.Q2.G.03,"['means of implementation', 'education', 'educational facilities', 'persons with disabilities']",SE_INF_DSBL,"Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)",398,Kazakhstan,4,143,Central Asia,Country,66.65359159,48.01963494,KAZ,1,1,ISCED11_2,Lower secondary,,PT,Percentage,SE_INF_DSBL__ISCED11_2,education_level,2,2017,2018,"[2017, 2018]",,,,,,,,,,,,,,,,,,8.99199,11.98026,,,11.98026,,C: Country data
183,4,Goal 4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.a,"Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all",C040a01,4.a.1,"Proportion of schools offering basic services, by type of service",2021.Q2.G.03,"['means of implementation', 'education', 'educational facilities', 'persons with disabilities']",SE_INF_DSBL,"Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)",398,Kazakhstan,4,143,Central Asia,Country,66.65359159,48.01963494,KAZ,1,1,ISCED11_1,Primary,,PT,Percentage,SE_INF_DSBL__ISCED11_1,education_level,2,2017,2018,"[2017, 2018]",,,,,,,,,,,,,,,,,,4.33864,6.71618,,,6.71618,,C: Country data
